playerID,playerID_trade,full_name,first_name,last_name,birth_date
00-0030521,HuntJu00,Justin Hunter,Justin,Hunter,1991-05-20
00-0035244,JohnLo01,Lonnie Johnson,Lonnie,Johnson,1995-11-04
00-0032994,CashJe00,Jeremy Cash,Jeremy,Cash,1992-12-09
00-0031202,GottBe00,Ben Gottschalk,Benjamin,Gottschalk,1992-02-15
00-0028334,WallDa00,Darrin Walls,Darrin,Walls,1988-06-20
00-0030402,SpenAk00,Akeem Spence,Akeem,Spence,1991-11-29
00-0030522,BallMo00,Montee Ball,Montee,Ball,1990-12-05
00-0029295,LaneJe00,Jeremy Lane,Jeremy,Lane,1990-07-14
00-0031061,JohnDo02,Dontae Johnson,Dontae,Johnson,1991-12-01
00-0027676,BurnMo99,Morgan Burnett,Morgan,Burnett,1989-01-13
00-0033748,GreeTi00,Tion Green,Tion,Green,1993-12-14
00-0034968,SavaDa00,Darnell Savage,Darnell,Savage,1997-07-30
00-0037574,RobeJa02,Jaquarii Roberson,Jaquarii,Roberson,1998-07-29
00-0035420,PuniDe00,Derrick Puni,Derrick,Puni,1994-12-13
00-0035119,ScarCh00,Charles Scarff,Charles,Scarff,1996-05-03
00-0027720,AtkiGe99,Geno Atkins,Gene,Atkins,1988-03-28
00-0036168,EberDo01,Dominik Eberle,Dominik,Eberle,1996-07-04
00-0039701,OwenTe01,Terique Owens,Terique,Owens,1999-09-25
00-0040028,JohnMo00,Montrell Johnson Jr.,Montrell,Johnson,2002-10-13
00-0037328,AnthAn00,Andre Anthony,Andre,Anthony,1996-11-21
00-0036382,HillKJ00,K.J. Hill,K.J.,Hill,1997-09-15
00-0040450,RobiJa06,Jaden Robinson,Jaden,Robinson,2000-11-14
00-0038536,ZavaCh00,Chandler Zavala,Chandler,Zavala,1999-04-02
00-0034291,LittCh01,Chase Litton,Chase,Litton,1995-10-05
00-0033085,HawkJe00,Jerald Hawkins,Jerald,Hawkins,1993-10-16
00-0035115,ConeTe01,Te'Von Coney,Te'Von,Coney,1997-06-10
00-0029613,MartDo00,Doug Martin,Douglas,Martin,1989-01-13
00-0034455,,Quincy Redmon,Quincy,Redmon,1993-12-11
00-0033073,OgbaEm00,Emmanuel Ogbah,Emmanuel,Ogbah,1993-11-06
00-0040142,JohnKa03,Kaleb Johnson,Kaleb,Johnson,2003-08-14
00-0039578,TuckDa00,Dalton Tucker,Dalton,Tucker,2000-03-18
00-0032157,NixoTa00,Taurean Nixon,Taurean,Nixon,1991-02-07
00-0029660,GrahT.00,Trevor Graham,Trevor,Graham,1989-07-27
00-0038554,BrowJi01,Ji'Ayir Brown,Ji'Ayir,Brown,2000-01-25
00-0030828,TialD.00,D.J. Tialavea,Donald,Tialavea,1991-07-27
00-0033123,NgakYa00,Yannick Ngakoue,Yannick,Ngakoue,1995-03-31
00-0021577,ClemCh23,Chris Clemons,Christopher,Clemons,1981-10-30
00-0036374,SneeLJ00,L'Jarius Sneed,L'Jarius,Sneed,1997-01-21
00-0033963,SmarTa00,Tanzel Smart,Tanzel,Smart,1994-11-06
00-0038423,HarrJa04,Jalen Harris,Jalen,Harris,1999-02-26
00-0030706,AndrJo01,Josh Andrews,Joshua,Andrews,1991-06-21
00-0037650,GuarJa00,Jarrett Guarantano,Jarrett,Guarantano,1997-11-14
00-0037299,IngrKe01,Keaontay Ingram,Keaontay,Ingram,1999-10-26
00-0036502,PinnJa01,Jason Pinnock,Jason,Pinnock,1999-06-30
00-0037298,RobeSa00,Sam Roberts,Sam,Roberts,1998-04-14
00-0027115,ClemCh97,Chris Clemons,Christian,Clemons,1985-09-15
00-0031782,RogeEl00,Eli Rogers,Eli,Rogers,1992-12-23
00-0036462,GainIn00,Innis Gaines,Innis,Gaines,1998-08-29
00-0033633,GentTa00,Tanner Gentry,Tanner,Gentry,1994-12-18
00-0033115,OverJe00,Jeff Overbaugh,Jeffery,Overbaugh,1993-11-24
00-0031835,RascJe00,Jermauria Rasco,Jermauria,Rasco,1992-10-05
00-0038653,DurdCo00,Cory Durden,Cory,Durden,1999-01-26
00-0031044,NiklTr00,Troy Niklas,Troy,Niklas,1992-09-18
00-0032388,JoneDe01,Deion Jones,Deion,Jones,1994-11-04
00-0031054,JoneDa04,DaQuan Jones,DaQuan,Jones,1991-12-27
00-0036738,CridHa00,Harry Crider,Harry,Crider,1999-05-18
00-0035291,WillTr06,Trayveon Williams,Trayveon,Williams,1997-10-18
00-0035103,AlakOt01,Otaro Alaka,Otaro,Alaka,1996-05-18
00-0031714,,Damarr Aultman,Damarr,Aultman,1992-01-13
00-0033391,KingJa01,Jason King,Jason,King,1993-11-18
00-0031211,SchwKo00,Kona Schwenke,Kona,Schwenke,1992-05-11
00-0036304,ReidJo00,John Reid,John,Reid,1996-05-15
00-0039173,OdumKe00,Kenneth Odumegwu,Kenneth,Odumegwu,2000-11-29
00-0037649,DaleTa00,Tae Daley,Tae,Daley,1998-10-08
00-0031164,,Erle Ladson,Erle,Ladson,1991-11-27
00-0039377,CarlJa01,Jaylon Carlies,Jaylon,Carlies,2001-09-13
00-0031225,WarmJu00,Julius Warmsley,Julius,Warmsley,1990-05-15
00-0034418,WilsCe01,Cedrick Wilson Jr.,Cedrick,Wilson,1995-11-20
00-0039882,GrabTy00,Tylan Grable,Tylan,Grable,1999-10-04
00-0023742,RyanJo21,Jon Ryan,Jonathan,Ryan,1981-11-26
00-0040249,DiggFa00,Fadil Diggs,Fadil,Diggs,2001-10-15
00-0033054,GathRi00,Rico Gathers,Ricardo,Gathers,1994-01-07
00-0033745,BarnBr00,Brandon Barnes,Brandon,Barnes,1994-05-31
00-0036922,JohnPa02,Patrick Johnson,Patrick,Johnson,1998-01-10
00-0038977,DellNa00,Tank Dell,Nathaniel,Dell,1999-10-29
00-0027557,CoxxMo00,Morgan Cox,Morgan,Cox,1986-04-26
00-0031604,ThomTy01,Tyrus Thompson,Tyrus,Thompson,1991-11-17
00-0038100,ButlPe00,Percy Butler,Percy,Butler,2000-05-05
00-0031939,JoneMa04,Matt Jones,Matthew,Jones,1993-03-07
00-0035900,ChriCo00,Cole Christiansen,Cole,Christiansen,1997-07-30
00-0037598,HoweHa00,Hayden Howerton,Hayden,Howerton,1999-02-11
00-0040258,JoneDo03,Dom Jones,Dom,Jones,2000-07-16
00-0039325,SteeCa00,Carson Steele,Carson,Steele,2002-10-01
00-0032870,RosaAl00,Aldrick Rosas,Aldrick,Rosas,1994-12-30
00-0027981,RudoKy00,Kyle Rudolph,Kyle,Rudolph,1989-11-09
00-0033396,ThomJa03,Jason Thompson,Jason,Thompson,1994-04-21
00-0027809,ShulMi01,Mickey Shuler,Mickey,Shuler,1986-10-09
00-0033678,GarcJe01,Jerrol Garcia-Williams,Jerrol,Garcia-Williams,1993-12-24
00-0032190,ChriGe00,Gerald Christian,Gerald,Christian,1991-08-26
00-0030251,HortWe00,Wes Horton,Wes,Horton,1989-12-17
00-0026267,TammJa00,Jacob Tamme,Jacob,Tamme,1985-03-15
00-0027450,ParkPr00,Preston Parker,Preston,Parker,1987-02-13
00-0031058,BradCa01,Carl Bradford,Carl,Bradford,1992-08-15
00-0036658,McDuIs00,Isaiah McDuffie,Stevenson,McDuffie,1999-07-21
00-0026289,HighTi00,Tim Hightower,Timothy,Hightower,1986-05-23
00-0036006,,Mike Warren,Michael,Warren,1998-11-12
00-0034991,ForbDr00,Drew Forbes,Drew,Forbes,1997-01-18
00-0033964,MuhaAl00,Al-Quadin Muhammad,Al-Quadin,Muhammad,1995-03-28
00-0040646,RoyaJa00,Jalen Royals,Jalen,Royals,2003-02-18
00-0034575,WellDa00,David Wells,David,Wells,1995-05-02
00-0039900,KneeMa00,Marshawn Kneeland,Marshawn,Kneeland,2001-07-08
00-0035944,WillJo10,Jonah Williams,Jonah,Williams,1995-08-17
00-0036614,DaviJa11,Jamin Davis,Jamin,Davis,1998-12-12
00-0039568,CrumFr00,Frank Crum,Frank,Crum,2000-05-14
00-0036385,KeyeTh00,Bopete Keyes,Thakarius,Keyes,1997-11-09
00-0031599,ArtiCa00,Cameron Artis-Payne,Cameron,Artis-Payne,1990-06-23
00-0039375,NewtJo00,Josh Newton,Josh,Newton,2000-09-14
00-0036969,AndeOt01,Otis Anderson,Otis,Anderson,1998-11-12
00-0030087,TaylCo01,Cooper Taylor,Cooper,Taylor,1990-04-14
00-0038729,ZierKi00,Kilian Zierer,Kilian,Zierer,2000-02-24
00-0031690,TomlEr01,Eric Tomlinson,Eric,Tomlinson,1992-04-22
00-0028424,ThorCe00,Cedric Thornton,Cedric,Thornton,1988-06-21
00-0037115,BaylBJ00,B.J. Baylor,Benjamin,Baylor,1998-09-08
00-0027774,HardGr99,Greg Hardy,Gregory,Hardy,1988-07-28
00-0036789,KempCa00,Carlo Kemp,Carlo,Kemp,1998-01-01
00-0032637,AdamAn00,Andrew Adams,Andrew,Adams,1993-08-28
00-0033386,HollCo00,Cody Hollister,Cody,Hollister,1993-11-18
00-0034798,SmytDu00,Durham Smythe,Durham,Smythe,1995-08-09
00-0031172,ThorKh00,Khyri Thornton,Khyri,Thornton,1989-11-21
00-0033044,PruiJi00,Jimmy Pruitt,Jimmy,Pruitt,1992-11-28
00-0035528,PoliJa00,Jachai Polite,Jachai,Polite,1998-03-30
00-0030514,RiveMy00,Mychal Rivera,Mychal,Rivera,1990-09-08
00-0033267,PortRe01,Reggie Porter,Reginald,Porter,1994-07-13
00-0039809,ElliJo03,Jonah Elliss,Jonah,Elliss,2003-04-03
00-0038842,BrowSh01,Shakel Brown,Shakel,Brown,1998-12-04
00-0034658,FalaNi00,Nico Falah,Nico,Falah,1995-01-06
00-0034730,HarrMa03,Marcell Harris,Marcell,Harris,1994-06-09
00-0029234,MoorKe02,Kellen Moore,Kellen,Moore,1988-07-05
00-0033039,WestCh02,Christian Westerman,Christian,Westerman,1993-02-23
00-0037201,KingDE02,D'Eriq King,D'Eriq,King,1997-08-24
00-0033700,HarrNi00,Nigel Harris,Nigel,Harris,1994-12-07
00-0039930,ClayTr00,Travis Clayton,Travis,Clayton,2001-02-17
00-0024268,FasaAn00,Anthony Fasano,Anthony,Fasano,1984-04-20
00-0036838,SculJo00,Joe Sculthorpe,Joe,Sculthorpe,1998-06-11
00-0030127,CoopMa00,Marcus Cooper,Marcus,Cooper,1990-02-01
00-0038389,AbanIs00,Israel Abanikanda,Israel,Abanikanda,2002-10-05
00-0027668,SpikBr99,Brandon Spikes,Brandon,Spikes,1987-09-03
00-0030534,JoneBa00,Barrett Jones,Barrett,Jones,1990-05-25
00-0031958,ReitAu00,Austin Reiter,Austin,Reiter,1991-11-27
00-0028899,McLeRo00,Rodney McLeod Jr.,Rodney,McLeod,1990-06-23
00-0032542,DeanDa01,David Dean,David,Dean,1993-02-16
00-0033080,DevaSe00,Seth DeValve,Seth,DeValve,1993-01-29
00-0039426,LeexMa02,Matt Lee,Matt,Lee,2001-06-06
00-0023752,FellDa00,Daniel Fells,Daniel,Fells,1983-09-23
00-0035960,SchoDa01,Dalton Schoen,Dalton,Schoen,1996-10-13
00-0027955,SoldNa00,Nate Solder,Nathaniel,Solder,1988-04-12
00-0028011,RidlSt00,Stevan Ridley,Stevan,Ridley,1989-01-27
00-0033469,TaylVi00,Vincent Taylor,Vincent,Taylor,1994-01-05
00-0040625,JackNi00,Nick Jackson,Nick,Jackson,2001-01-05
00-0039430,WillJa15,James Williams,James,Williams,2003-02-15
00-0035163,ShurKy01,Kyle Shurmur,Kyle,Shurmur,1996-11-06
00-0032486,CanaKa00,Kameron Canaday,Kameron,Canaday,1992-08-20
00-0038625,WintDe00,Dee Winters,Dee,Winters,2000-10-17
00-0035415,HallNa01,Nate Hall,Nathan,Hall,1996-04-06
00-0039912,SinnBe00,Ben Sinnott,Ben,Sinnott,2002-06-14
00-0034489,TollJa00,Jalen Tolliver,Jalen,Tolliver,1995-12-30
00-0035565,BonnJo00,Jonathan Bonner,Jonathan,Bonner,1996-06-17
00-0031053,SaunJa00,Jalen Saunders,Jalen,Saunders,1992-09-30
00-0031255,EdebKa00,Kasim Edebali,Kasim,Edebali,1989-08-17
00-0030088,DialQu00,Quinton Dial,Quinton,Dial,1990-07-21
00-0030559,ElamMa00,Matt Elam,Matthew,Elam,1991-09-21
00-0032626,AlliGe01,Geronimo Allison,Geronimo,Allison,1994-01-18
00-0033251,PascZa00,Zach Pascal,Zachary,Pascal,1994-12-18
00-0033310,FlynJP00,JP Flynn,John,Flynn,1993-08-30
00-0028080,KlugKa00,Karl Klug,Karl,Klug,1988-03-31
00-0040144,CaldJa00,Jamaree Caldwell,Jamaree,Caldwell,2000-08-30
00-0034671,WebbDa01,Damon Webb,Damon,Webb,1995-11-12
00-0039505,JileJo00,John Jiles,John,Jiles,2000-07-08
00-0031704,JackEd00,Edwin Jackson,Edwin,Jackson,1991-12-19
00-0036560,DoylTo00,Tommy Doyle,Tommy,Doyle,1998-05-06
00-0030400,BrowMa00,Marlon Brown,Marlon,Brown,1991-04-22
00-0039897,AltxJo01,Joe Alt,Joe,Alt,2003-02-28
00-0035928,BankEr00,Eric Banks,Eric,Banks,1998-01-30
00-0037533,DoxtSa00,Sage Doxtater,Sage,Doxtater,1998-10-20
00-0040670,WillNo01,Nohl Williams,Nohl,Williams,2002-09-23
00-0035892,,Darryl Williams,Darryl,Williams,1997-06-10
00-0035650,LaynJu00,Justin Layne,Justin,Layne,1998-01-12
00-0033696,CulkSe00,Sean Culkin,Sean,Culkin,1993-06-11
00-0030542,WillTe01,Terrance Williams,Terrance,Williams,1989-09-18
00-0027887,MaysTa99,Taylor Mays,Stafford,Mays,1988-02-07
00-0036879,EhliSa00,Sam Ehlinger,Samuel,Ehlinger,1998-09-30
00-0039770,WoodCh01,Charles Woods,Charles,Woods,2000-06-17
00-0037833,CastTa00,Tariq Castro-Fields,Tariq,Castro-Fields,1999-01-14
00-0031511,WhitDe01,DeAndrew White,DeAndrew,White,1991-10-16
00-0037088,KramDo00,Doug Kramer,Doug,Kramer,1998-06-04
00-0038393,WickDo00,Dontayvion Wicks,Dontayvion,Wicks,2001-06-16
00-0031362,TurnTr01,Trai Turner,Trai,Turner,1993-06-14
00-0036505,MarsJo00,Jonathan Marshall,Jonathan,Marshall,1997-09-16
00-0036111,BrowTo03,Tony Brown,Tony,Brown,1997-08-08
00-0034030,DaviKe03,Keionta Davis,Keionta,Davis,1994-03-01
00-0031232,NelsRo00,Robert Nelson,Robert,Nelson,1990-02-16
00-0036329,DaviAs00,Ashtyn Davis,Ashtyn,Davis,1996-10-10
00-0038797,WilsEm00,Emanuel Wilson,Emanuel,Wilson,1999-05-08
00-0040230,CrawKi00,Kitan Crawford,Kitan,Crawford,2001-12-31
00-0036812,BorlTu00,Tuf Borland,Jarred,Borland,1998-03-23
00-0030659,KrauJo00,Jonathan Krause,Jonathan,Krause,1992-01-18
00-0034929,BailQu00,Quinn Bailey,Quinn,Bailey,1995-10-18
00-0029367,TallJu00,Julian Talley,Julian,Talley,1989-06-09
00-0026858,GanoGr44,Graham Gano,Graham,Gano,1987-04-09
00-0032927,BurbRo00,Ross Burbank,Ross,Burbank,1993-01-27
00-0033788,HoldWi00,Will Holden,William,Holden,1993-09-14
00-0029165,JeroTo00,Tony Jerod-Eddie,Tony,Jerod-Eddie,1990-03-29
00-0027750,ScotCh23,Chris Scott,Christopher,Scott,1987-08-04
00-0031000,ReilTr00,Trevor Reilly,Trevor,Reilly,1988-01-17
00-0039497,McLeDe00,Derrick McLendon,Derrick,McLendon,2000-09-29
00-0037000,RiceMo00,Monty Rice,Montavian,Rice,1999-01-08
00-0029495,BlanMa00,Matt Blanchard,Matt,Blanchard,1989-03-21
00-0032921,SterZa00,Zach Sterup,Zachary,Sterup,1992-05-14
00-0032178,PratKy00,Kyle Prater,Kyle,Prater,1992-06-21
00-0039288,SirmJa00,Jackson Sirmon,Jackson,Sirmon,2000-04-15
00-0037310,HousJa01,James Houston,James,Houston,1998-11-16
00-0038105,MathDa00,Damarri Mathis,Damarri,Mathis,1999-04-12
00-0037326,DeatDa00,Dawson Deaton,Dawson,Deaton,1999-05-06
00-0037424,RiggJu00,Justin Rigg,Justin,Rigg,1998-03-13
00-0038518,PrinDe00,Deneric Prince,Deneric,Prince,2000-04-11
00-0032713,AndeKe01,Kevin Anderson,Kevin,Anderson,1993-04-05
00-0033731,SullTr01,Tre Sullivan,Tre'Vaughn,Sullivan,1993-12-21
00-0030099,CampWi00,William Campbell,William,Campbell,1991-07-06
00-0040224,NelsJa01,Jack Nelson,Jack,Nelson,2002-01-15
00-0033983,PearCo00,Colby Pearson,Colby,Pearson,1995-01-19
00-0034876,EzeaCh00,Christopher Ezeala,Christopher,Ezeala,1995-09-19
00-0032793,CounBl00,Blake Countess,Blake,Countess,1993-08-08
00-0034339,QuinTr00,Trey Quinn,David,Quinn,1995-12-07
00-0036113,DorbDr00,Drake Dorbeck,Drake,Dorbeck,1996-10-07
00-0030871,SmitGa01,Garrison Smith,Garrison,Smith,1991-10-09
00-0040222,MillCa00,Cam Miller,Cam,Miller,2001-06-18
00-0036158,DobbJK00,J.K. Dobbins,J.K.,Dobbins,1998-12-17
00-0033457,,Connor Harris,Connor,Harris,1993-06-22
00-0033443,JeffRi00,Rickey Jefferson,Rickey,Jefferson,1994-12-28
00-0036296,ZuniJa00,Jabari Zuniga,Jabari,Zuniga,1997-08-14
00-0036886,BallJo00,Josh Ball,Josh,Ball,1998-05-15
00-0033131,CollMa00,Maliek Collins,Maliek,Collins,1995-04-08
00-0036799,JohnJo06,Josh Johnson,Josh,Johnson,1997-12-26
00-0038965,MerrEl00,Ellis Merriweather,Ellis,Merriweather,1999-04-07
00-0036398,HighJo00,John Hightower,John,Hightower,1996-05-31
00-0036082,McCuLi00,Liam McCullough,Liam,McCullough,1997-06-05
00-0037711,PharJe00,Jeremiah Pharms Jr.,Jeremiah,Pharms,1996-10-16
00-0027905,TukuWi00,Will Tukuafu,William,Tukuafu,1984-01-03
00-0031022,DuveLa00,Laurent Duvernay-Tardif,Laurent,Duvernay-Tardif,1991-02-11
00-0040715,SkatCa00,Cam Skattebo,Cameron,Skattebo,2002-02-05
00-0037488,TurnNo00,Nolan Turner,Nolan,Turner,1997-11-29
00-0032876,WillJo08,Jordan Williams-Lambert,Jordan,Williams-Lambert,1994-05-09
00-0034468,SullCh00,Chandon Sullivan,Chandon,Sullivan,1996-08-07
00-0035739,SmitSe02,Sean Smith,Sean,Smith,
00-0037815,ThomCa03,Cameron Thomas,Cameron,Thomas,2000-07-01
00-0032887,,J.J. Worton,Jimmy,Worton,1992-01-07
00-0035736,VornTr00,Travis Vornkahl,Travis,Vornkahl,1995-11-05
00-0026281,BarnGa01,Gary Barnidge,Gary,Barnidge,1985-09-22
00-0034270,ConkTy00,Tyler Conklin,Tyler,Conklin,1995-07-30
00-0034097,ToraNa00,Najee Toran,Najee,Toran,1995-11-15
00-0034277,ElliDe02,DeShon Elliott,Armentae,Elliott,1997-04-21
00-0034034,DaviRa01,Rashard Davis,Rashard,Davis,1995-09-14
00-0025433,WoodLa99,LaMarr Woodley,LaMarr,Woodley,1984-11-03
00-0029000,BeasCo00,Cole Beasley,Cole,Beasley,1989-04-26
00-0034221,ThomRo05,Roc Thomas,Racean,Thomas,1995-09-02
00-0030785,WhitNi01,Nikita Whitlock,Nikita,Whitlock,1991-05-16
00-0036403,ToohCa00,Casey Toohill,Casey,Toohill,1996-08-21
00-0036276,PhilJa01,Jacob Phillips,Jacob,Phillips,1999-04-01
00-0033954,BrowJa06,Jayon Brown,Jayon,Brown,1995-02-26
00-0033174,HarrTy00,Tylor Harris,Tylor,Harris,1994-02-16
00-0040068,JoneEm02,Emery Jones Jr.,Emery,Jones,2004-03-05
00-0031697,TaylJo01,Jordan Taylor,Jordan,Taylor,1992-02-18
00-0036804,WediCo00,Connor Wedington,Connor,Wedington,1999-05-28
00-0038703,BrooKe02,Kendell Brooks,Kendell,Brooks,2000-03-03
00-0039938,OlajDa00,David Olajiga,David,Olajiga,1997-11-03
00-0036383,BenjEn00,Eno Benjamin,Eno,Benjamin,1999-04-13
00-0032708,KingDe00,Deon King,Deon,King,1993-07-02
00-0032761,NkemRo00,Robert Nkemdiche,Robert,Nkemdiche,1994-09-19
00-0027469,LinkJe20,Jeffrey Linkenbach,Jeffrey,Linkenbach,1987-06-09
00-0027035,MartSh99,Sherrod Martin,Jerald,Martin,1984-10-12
00-0024466,ColsMa00,Marques Colston,Marques,Colston,1983-06-05
00-0027010,ChunPa99,Patrick Chung,Patrick,Chung,1987-08-19
00-0035359,SillDa01,David Sills,David,Sills,1995-05-29
00-0035382,BateRy02,Ryan Bates,Ryan,Bates,1997-02-14
00-0035898,BradDa00,Darius Bradwell,Darius,Bradwell,1997-05-15
00-0036725,MintAn00,Andre Mintze,Andre,Mintze,1998-09-10
00-0029792,WorrPa00,Paul Worrilow,Paul,Worrilow,1990-05-01
00-0040359,BayeJa00,Jacob Bayer,Jacob,Bayer,2002-12-12
00-0028738,BellBy00,Byron Bell,Byron,Bell,1989-01-17
00-0037224,DickCa00,Cameron Dicker,Cameron,Dicker,2000-05-06
00-0038862,DotsEl00,Elijah Dotson,Elijah,Dotson,1999-01-19
00-0036764,CoylTy00,Tyler Coyle,Tyler,Coyle,1998-11-15
00-0033622,,Daikiel Shorts,Daikiel,Shorts,1994-10-06
00-0039177,AgohDa00,David Agoha,David,Agoha,2001-05-18
00-0037087,EbneTr00,Trestan Ebner,Trestan,Ebner,1999-01-02
00-0025824,HartGa00,Garrett Hartley,Brandon,Hartley,1986-05-16
00-0037459,HiniKu00,Kurt Hinish,Kurt,Hinish,1999-04-27
00-0029575,BlanRo00,Robert Blanton,Robert,Blanton,1989-09-07
00-0033577,GerrNa00,Nate Gerry,Nathan,Gerry,1995-02-23
00-0036808,,Bruno Labelle,Bruno,Labelle,1997-06-03
00-0035161,,John Lovett,John,Lovett,1996-04-25
00-0021146,FreeDw00,Dwight Freeney,Dwight,Freeney,1980-02-19
00-0030592,MillDe00,Dee Milliner,DeMarcus,Milliner,1991-09-14
00-0028707,BryaCo00,Corbin Bryant,Corbin,Bryant,1988-01-04
00-0024227,NgatHa20,Haloti Ngata,Etuini,Ngata,1984-01-21
00-0028846,ThomPe00,Peyton Thompson,Peyton,Thompson,1990-09-26
00-0032467,,Christian French,Christian,French,1992-08-18
00-0028292,BellNi01,Nick Bellore,Nicholas,Bellore,1989-05-12
00-0031547,ParkDe01,DeVante Parker,DeVante,Parker,1993-01-20
00-0034537,WorlCh00,Chris Worley,Christopher,Worley,1995-09-15
00-0029144,CompTo00,Tom Compton,Thomas,Compton,1989-05-10
00-0033552,LangBr00,Brendan Langley,Brendan,Langley,1994-10-16
00-0036583,PoljTo00,Tony Poljan,Tony,Poljan,1997-04-25
00-0034691,HolcRu00,Ruben Holcomb,Ruben,Holcomb,1994-11-25
00-0032782,SmalWe00,Wendell Smallwood,Wendell,Smallwood,1994-01-20
00-0023514,MathEv20,Evan Mathis,Evan,Mathis,1981-11-01
00-0035455,HuggAl01,Albert Huggins,Albert,Huggins,1997-06-27
00-0032039,,Connor Neighbors,James,Neighbors,1991-12-13
00-0039795,PritNe00,Nehemiah Pritchett,Nehemiah,Pritchett,2001-02-11
00-0035916,,T.J. Carter,T.J.,Carter,1998-09-15
00-0038412,OjomMo00,Moro Ojomo,Moro,Ojomo,2001-08-15
00-0034337,StroGr00,Greg Stroman,Gregory,Stroman,1996-03-08
00-0030033,GarvTe00,Terence Garvin,Terence,Garvin,1991-01-01
00-0039763,AndrJo02,Joe Andreessen,Joe,Andreessen,2000-02-07
00-0040429,WillJo011,Josh Williams,Josh,Williams,2000-06-09
00-0039780,LampCa00,Cam Lampkin,Cam,Lampkin,2001-07-31
00-0031772,WortCa00,Cam Worthy,John,Worthy,1992-04-06
00-0034964,GantMa01,Malik Gant,Malik,Gant,1997-05-29
00-0039074,AlleDa02,Davis Allen,Davis,Allen,2001-02-03
00-0032492,DeBoCl00,Clay DeBord,Clay,DeBord,1992-05-13
00-0032598,JohnDe06,Devonte Johnson,Devonte,Johnson,1993-01-03
00-0040508,WillAl01,Alex Williams,Alexander,Williams,2000-01-20
00-0032012,FrueIs00,Isaac Fruechte,Isaac,Fruechte,1991-03-07
00-0032227,HeueJe00,Jeff Heuerman,Jeffrey,Heuerman,1992-11-24
00-0036183,WilkKr00,Kristian Wilkerson,Kristian,Wilkerson,1997-01-10
00-0038628,HellDe00,DeMarcco Hellams,DeMarcco,Hellams,2000-06-05
00-0039386,MeanBu00,Bub Means,Jerrod,Means,2001-01-10
00-0032567,FabiAn00,Anthony Fabiano,Francis,Fabiano,1993-07-13
00-0032069,SmitDe05,Derron Smith,Derron,Smith,1992-02-04
00-0040229,HamiKy01,Kyonte Hamilton,Kyonte,Hamilton,2002-11-07
00-0039813,WillEv00,Evan Williams,Evan,Williams,2001-07-28
00-0031788,LengMa00,Matt Lengel,Matthew,Lengel,1990-12-27
00-0027825,DrayJi00,Jim Dray,James,Dray,1986-12-31
00-0032844,BurkBr00,Brandon Burks,Brandon,Burks,1993-11-01
00-0033751,LawrDe01,Des Lawrence,Desmond,Lawrence,1994-11-30
00-0034941,WishMi00,Mitch Wishnowsky,Mitch,Wishnowsky,1992-03-02
00-0039229,SmytCh00,Charlie Smyth,Charlie,Smyth,2001-06-26
00-0037454,EstrDr00,Drew Estrada,Drew,Estrada,1997-07-24
00-0037141,BlouJo00,Joey Blount,Joey,Blount,1998-11-16
00-0025513,GoldDa99,Dashon Goldson,Dashon,Goldson,1984-09-18
00-0028038,SearDa00,Da'Norris Searcy,Da'Norris,Searcy,1988-11-16
VIT313230,VitaMa00,Mark Vital,Mark,Vital,1996-11-07
00-0034604,TrumAn00,Andrew Trumbetti,Andrew,Trumbetti,1996-03-14
00-0027652,AlleNa99,Nate Allen,Nathaniel,Allen,1987-11-30
00-0038497,HallMa03,Maalik Hall,Maalik,Hall,1999-02-04
00-0036059,MabrTy00,Tyler Mabry,Tyler,Mabry,1996-11-21
00-0035669,ScotNi01,Nick Scott,Nicholas,Scott,1995-05-17
00-0038931,WhitQu00,Quavian White,Quavian,White,2000-06-12
00-0032247,WichCo00,Cody Wichmann,Cody,Wichmann,1992-03-02
00-0033083,ThomDa05,Darian Thompson,Darian,Thompson,1993-09-22
00-0040007,BookTy00,Tyler Booker,Tyler,Booker,2004-04-12
00-0039489,RuccHa00,Hayden Rucci,Hayden,Rucci,2001-01-27
00-0040391,MillMa03,Mason Miller,Mason,Miller,2001-11-26
00-0028066,AlleCo00,Cortez Allen,Cortez,Allen,1988-10-29
00-0029740,MomaIf00,Ifeanyi Momah,Ifeanyi,Momah,1989-10-23
00-0032466,FantGe00,George Fant,George,Fant,1992-07-19
00-0032791,GranJa00,Jakeem Grant,Jakeem,Grant,1992-10-30
00-0036434,RussCh00,Chapelle Russell,Chapelle,Russell,1997-01-20
00-0038913,LumpJo00,Johnny Lumpkin,Johnny,Lumpkin,1997-09-03
00-0035260,WrenRe00,Renell Wren,Renell,Wren,1995-10-23
00-0026564,McLeSt00,Steve McLendon,Stephen,McLendon,1986-01-03
00-0036186,BrowIs00,Ike Brown,Isiah,Brown,1998-04-25
00-0035671,SterJa00,Jace Sternberger,Jace,Sternberger,1996-06-26
00-0039381,HampDo00,Dominique Hampton,Dominique,Hampton,2000-07-25
00-0028022,FostMa00,Mason Foster,Mason,Foster,1989-03-01
00-0033620,ReilBr00,Brandon Reilly,Brandon,Reilly,1993-09-24
00-0031185,HalaJo00,Jon Halapio,Jonathan,Halapio,1991-06-23
00-0040202,NealDe00,Devin Neal,Devin,Neal,2003-08-12
00-0030166,FreeDa00,Dalton Freeman,Dalton,Freeman,1990-06-18
00-0040590,MumpKo00,Konata Mumpfield,Konata,Mumpfield,2002-10-24
